epoch,train_loss,train_l1,train_ssim,train_ema,train_clip,val_masked_psnr,val_masked_ssim,val_masked_l1,val_full_psnr,val_full_ssim,val_reliability
16,0.05534834352632364,0.03276225784793496,0.11293042451143265,0.0,0.0,23.645810166994732,0.8273779042065144,0.06082135376830896,23.648084700107574,0.8267101955910524,0.9666344324747721
17,0.05690886452794075,0.034170763877530895,0.11369050045808156,0.0,0.0,23.654264469941456,0.8284677006304264,0.060663492690461375,23.657426436742146,0.8278212857743105,0.9666344324747721
18,0.05734803806990385,0.03414795392503341,0.11600041637818019,0.0,0.0,23.658337851365406,0.8294671004017194,0.06053921677327404,23.662154654661816,0.8288401402533054,0.9666344324747721
19,0.056378586838642754,0.03398220373007158,0.11198191344738007,0.0,0.0,23.659399549166363,0.8303191798428694,0.060456753397981323,23.663375039895374,0.829719539731741,0.9666344324747721
20,0.05595079530030489,0.033610589569434524,0.11170102655887604,0.0,0.0,23.665142953395844,0.8310704057415327,0.06034289409096042,23.669792473316193,0.8304843058188757,0.9666344324747721
1,0.09063335140178233,0.0638196583101411,0.1340684633196136,0.0,0.0,21.108323387752307,0.8531465755393174,0.07637579842711127,21.006736635372338,0.8437174807321157,0.8566327631868274
2,0.08057764673858513,0.0560549700655687,0.12261338072058595,0.0,0.0,23.10884303288744,0.871210850627217,0.059120410436529984,22.872309110022538,0.8616024468908247,0.8566327631868274
3,0.07508688829379317,0.05132144119268582,0.11882723334394855,0.0,0.0,23.094702234331347,0.8740071962211305,0.05776572571635641,22.842576096389468,0.8646576937460742,0.8566327631868274
4,0.072413691997896,0.04923965784226671,0.11587016854757144,0.0,0.0,22.73736867841506,0.8679607273727064,0.06177159809562939,22.516876890169865,0.8587655531649558,0.8566327631868274
5,0.07039121085386953,0.04795663535916879,0.11217287587530819,0.0,0.0,22.605184959260043,0.8693276122705826,0.06223912210209875,22.40426796161576,0.86017648431639,0.8566327631868274
6,0.06880253084279873,0.04653342595944802,0.11134552293353611,0.0,0.0,22.820355055347974,0.8755523653219868,0.05920570393074427,22.600838162251655,0.8662982768570351,0.8566327631868274
7,0.06844789571600196,0.04618290002331322,0.11132497625586427,0.0,0.0,22.875540815441813,0.8762941964414735,0.058894881633239866,22.658806769263666,0.8669679883300074,0.8566327631868274
8,0.06576868385812383,0.04397849009636744,0.10895096740604919,0.0,0.0,22.862287091893077,0.8772993166715104,0.058827453582788146,22.64451009232477,0.8679897481242552,0.8566327631868274
9,0.06351940345341041,0.04192469701354886,0.1079735314404523,0.0,0.0,22.99582752960407,0.877950125577434,0.057984126003964846,22.75198907410072,0.8687362023536732,0.8566327631868274
10,0.06283407359395499,0.041633289192377784,0.10600392023722331,0.0,0.0,23.065127303268735,0.8789330038013837,0.05714727643359181,22.816467259893354,0.8696927629559246,0.8566327631868274
11,0.06258566334935618,0.041470674947364096,0.10557494008982624,0.0,0.0,23.16222650641637,0.8800659073109658,0.056394161693505106,22.926557780891066,0.870623118830043,0.8566327631868274
12,0.06152236259277956,0.04054164425412446,0.10490359016406683,0.0,0.0,23.093116760253906,0.879417359828949,0.05728328258835322,22.858811574266447,0.8699228309637663,0.8566327631868274
13,0.06048040763463503,0.03982968499631057,0.10325361254774494,0.0,0.0,23.046069833616546,0.8792992431596415,0.05784591601927154,22.812643821665784,0.8697757701210628,0.8566327631868274
14,0.059742542903548405,0.039182263794412586,0.10280139284369386,0.0,0.0,23.10060360889561,0.8797712002368953,0.057607351833127984,22.87244546650261,0.8701983852102267,0.8566327631868274
15,0.05994326632791831,0.03917177379085326,0.10385746021329621,0.0,0.0,23.15469247931676,0.8801159025817518,0.05722860845163563,22.925415847475165,0.8705242678819113,0.8566327631868274
16,0.05922668659484681,0.038622034759617146,0.10302325678460392,0.0,0.0,23.18399112271947,0.8802844025441353,0.05686927315415136,22.949465088496936,0.8706686899362021,0.8566327631868274
17,0.057817301287511245,0.037488862975604005,0.10164218993834508,0.0,0.0,23.156139373779297,0.8800141961369293,0.05707156021666053,22.929144726683763,0.8704325276494815,0.8566327631868274
18,0.05813331651374882,0.03786802709240605,0.10132644500261472,0.0,0.0,23.10973689098232,0.8797975818052987,0.05734581220278282,22.880259873851244,0.870332418293353,0.8566327631868274
19,0.05863917016504723,0.03810936199892082,0.102649039324419,0.0,0.0,23.10905743276836,0.8798392833463403,0.057289176848747875,22.888304792492594,0.8703620508806595,0.8566327631868274
20,0.05812334115214554,0.03780322916299841,0.10160055756568909,0.0,0.0,23.085485471005473,0.879528479070853,0.0575018704726996,22.868648933259067,0.8700567752320245,0.8566327631868274
