epoch,train_loss,train_l1,train_ssim,train_ema,train_clip,val_masked_psnr,val_masked_ssim,val_masked_l1,val_full_psnr,val_full_ssim,val_reliability
13,0.06084285878265897,0.03614511449510852,0.11343410114447276,0.02010923872391383,0.0,23.74634740749995,0.8219828878839811,0.06143127909551064,23.74634740749995,0.8219828878839811,1.0
14,0.058783479345341526,0.03439655542994539,0.11254074176152547,0.018787752332476277,0.0,23.76237267255783,0.8237820528447628,0.0610501766204834,23.76237267255783,0.8237820528447628,1.0
15,0.06093293117980162,0.035126590092356004,0.11999664704004924,0.018070110585540533,0.0,23.763459742069244,0.8254683017730713,0.060759985470212996,23.763459742069244,0.8254683017730713,1.0
16,0.057865633784482874,0.03335358559464415,0.11499708394209544,0.01512630726210773,0.0,23.776285151640575,0.8268198246757189,0.06052660332837453,23.776285151640575,0.8268198246757189,1.0
17,0.05928519212951263,0.034762694888437785,0.11570480714241664,0.013815347376900414,0.0,23.78581581513087,0.8279999122023582,0.06033983500674367,23.78581581513087,0.8279999122023582,1.0
18,0.05945167985434333,0.034714524478962026,0.11783456554015477,0.011702421548155447,0.0,23.798950632413227,0.82908621057868,0.060155713581480086,23.798950632413227,0.82908621057868,1.0
19,0.05836440296843648,0.03461491409689188,0.11356547971566518,0.010363924763320634,0.0,23.79972567160924,0.8300101893643538,0.06002104790726056,23.79972567160924,0.8300101893643538,1.0
20,0.05769980403905114,0.034148536544914045,0.11341442912817001,0.008683818993934741,0.0,23.809851706027985,0.8308295880754789,0.05986262819108864,23.809851706027985,0.8308295880754789,1.0
1,0.09620715682337314,0.06232447593392414,0.1387772872860049,0.061272229033487814,0.0,21.081463851676084,0.8441099413972817,0.07548154883136023,21.081463851676084,0.8441099413972817,1.0
2,0.08376802057947641,0.05493764735666322,0.12757739498291487,0.033148935340620855,0.0,22.813814188470904,0.8609039582164082,0.06103776056097438,22.813814188470904,0.8609039582164082,1.0
3,0.07796006185221083,0.05091805199598089,0.12414677422723652,0.022126543237885207,0.0,22.990718525766535,0.8652963811988073,0.05839494779854026,22.990718525766535,0.8652963811988073,1.0
4,0.0745373301345993,0.04837056401151198,0.12151059177186754,0.01864647290404932,0.0,22.90522263381655,0.8659424335751312,0.05875094862815165,22.90522263381655,0.8659424335751312,1.0
5,0.07298735952303734,0.04754289241944566,0.11874208479751776,0.016960495266557477,0.0,22.832090807276845,0.8674032917085862,0.058733410047774284,22.832090807276845,0.8674032917085862,1.0
6,0.07078442789246271,0.045751303871288715,0.11724080053376562,0.015849637316056975,0.0,22.82845411237502,0.8686825550155134,0.05835283547639847,22.82845411237502,0.8686825550155134,1.0
7,0.07068163115117285,0.04571664466718097,0.11694730395152245,0.015755256247005345,0.0,22.746171837610913,0.867800700348734,0.0592865508715838,22.746171837610913,0.867800700348734,1.0
8,0.06806674974476114,0.043665668156779844,0.11558469651657859,0.012841417655394769,0.0,22.80717045108214,0.8688106738178936,0.058717797701524584,22.80717045108214,0.8688106738178936,1.0
9,0.06630474066844692,0.042223675912361085,0.1146349866449097,0.011540664756601607,0.0,22.90007492722265,0.8691182527321064,0.05808299350620105,22.90007492722265,0.8691182527321064,1.0
10,0.06511419701079528,0.04153513995769583,0.11250860933904294,0.010773347009456268,0.0,22.945220391481918,0.8695861148518442,0.05769376551720085,22.945220391481918,0.8695861148518442,1.0
11,0.06530960288220718,0.04174770525208226,0.11255650056733026,0.01050597153040638,0.0,23.001271355231076,0.8701501891313009,0.05729289637841531,23.001271355231076,0.8701501891313009,1.0
12,0.06393978514789063,0.04067626174677302,0.11192951121447998,0.008776206132254483,0.0,23.00904678193149,0.8698172952165667,0.05747058136475007,23.00904678193149,0.8698172952165667,1.0
13,0.06307406357868954,0.04013890403978251,0.11052354434390127,0.008304498281996742,0.0,23.042504430606666,0.8702533702976656,0.05723328040974424,23.042504430606666,0.8702533702976656,1.0
14,0.062182703595838426,0.039537601092439374,0.10981667888017348,0.006817663703573707,0.0,23.09869679078361,0.8709817086623994,0.056796860899652864,23.09869679078361,0.8709817086623994,1.0
15,0.06222889770144298,0.03949483551866846,0.11109809007173703,0.005144438313975654,0.0,23.140342522930624,0.8715002457827132,0.0563880398080049,23.140342522930624,0.8715002457827132,1.0
