epoch,train_loss,train_l1,train_ssim,train_ema,train_clip,val_masked_psnr,val_masked_ssim,val_masked_l1,val_full_psnr,val_full_ssim,val_reliability
1,0.2119648940861225,0.1059125978499651,0.23535723984241486,0.0,1.1796169131994247,26.176616668701172,0.8365951180458069,0.04001116380095482,26.413549423217773,0.8300309181213379,0.84979248046875
