epoch,train_loss,train_l1,train_ssim,train_ema,train_clip,val_masked_psnr,val_masked_ssim,val_masked_l1,val_full_psnr,val_full_ssim,val_reliability
1,0.10370179948707421,0.0641770410972337,0.16029205173254013,0.07466348338251312,0.0,20.499280273914337,0.7462148579458395,0.0990238922337691,20.537580480178196,0.7456490192562342,0.9666344324747721
2,0.08482702728360891,0.05171909788623452,0.1333043028910955,0.06447068586324652,0.0,21.981554210186005,0.7741821569701036,0.08177193944963317,21.978477478027344,0.773482047021389,0.9666344324747721
3,0.07932458911091089,0.04792454683532318,0.13161752869685492,0.05076535496239861,0.0,22.9588360786438,0.7906150246659914,0.07199111646817376,22.920787851015728,0.7898128641148409,0.9666344324747721
4,0.07333826475466292,0.044747868087142706,0.12419544408718745,0.03751307330094278,0.0,23.33953919013341,0.8000707092384497,0.0676349993639936,23.299425820509594,0.799224104732275,0.9666344324747721
5,0.07084325359513362,0.04312059128036102,0.12408991406361262,0.029046788268412154,0.0,23.401554703712463,0.8063223014275233,0.06563139737894137,23.374757528305054,0.8054616861045361,0.9666344324747721
6,0.0690857213921845,0.042832436971366405,0.12185705453157425,0.018818730061563354,0.0,23.349761188030243,0.8102935391167799,0.06500670969641457,23.337215801080067,0.809421319514513,0.9666344324747721
1,0.0940069272470327,0.06273673881811125,0.13276917367805668,0.04716352909159513,0.0,22.53394018261638,0.867204359430351,0.0634683518491636,22.348891611920287,0.8574067847618204,0.8566327631868274
2,0.08182238785113082,0.05525318799931326,0.12150586828773405,0.02268025149119857,0.0,23.093396332090265,0.8732808812564572,0.05757188919117514,22.867096136737345,0.8636957746467843,0.8566327631868274
3,0.07542842300033864,0.050236493464053414,0.11749601437721724,0.01692725715721831,0.0,22.870836472669186,0.8747742440526849,0.058529121801257133,22.65060493014506,0.8655048592990597,0.8566327631868274
4,0.07273915955037982,0.048108259618374304,0.11460395249319666,0.017101095282231218,0.0,22.796390609235953,0.8742078530867368,0.05912619795872281,22.561769043372955,0.8651972156486764,0.8566327631868274
5,0.07152563064462608,0.04748524893305184,0.11190133624606663,0.016601140375168605,0.0,22.97095334135144,0.876884611237128,0.05766958597776116,22.75263258321396,0.8678800463676453,0.8566327631868274
6,0.06892651869099081,0.04547801470085059,0.10993145571814643,0.014622126412750394,0.0,22.888120322827472,0.8754845198416552,0.05892999662666131,22.672158778108507,0.866369648879727,0.8566327631868274
7,0.06893360497498954,0.04532469444574765,0.11036886330004092,0.0153513769791634,0.0,22.911706040237124,0.8758585733293698,0.059125309353632645,22.70907703930179,0.8667364203377276,0.8566327631868274
8,0.06578438142659487,0.04297565136472752,0.10805161757233703,0.011984059483640723,0.0,22.86035253512149,0.8770048026217531,0.05933427502283987,22.66622411967903,0.867994767940597,0.8566327631868274
9,0.0642785989207986,0.04166951462810422,0.10749576231579722,0.011099316619543565,0.0,23.004899966006246,0.877330862528441,0.05809015714076181,22.783658122384786,0.8682659761795145,0.8566327631868274
10,0.06326829563872313,0.04109618357486195,0.10557619141943661,0.010568731901362354,0.0,23.006074678029446,0.8781175092356095,0.05783215134299749,22.778451426929195,0.8689446907169771,0.8566327631868274
11,0.06354697658048,0.041402982329420836,0.1055622707914423,0.010315401965384314,0.0,23.09196234696748,0.8790115773283094,0.057349862111423976,22.87978250617223,0.8697530110150773,0.8566327631868274
12,0.06190966879144127,0.04010570150466613,0.10462050710195377,0.008798656919051283,0.0,23.045107999384797,0.8784525007601606,0.058137403357009225,22.835577162685773,0.8690957655969834,0.8566327631868274
13,0.06111195501813918,0.03969324618164036,0.10315526966695432,0.007876543355473305,0.0,22.99177263272519,0.8783353132917392,0.05848089855978426,22.773689547911385,0.8690865296401725,0.8566327631868274
14,0.06010656385326091,0.03895872040295306,0.102517729556119,0.006442974015414991,0.0,23.105247724924656,0.8795628721350865,0.05770009481008874,22.88347258157288,0.870271035377553,0.8566327631868274
15,0.06000406393942274,0.03878028064184351,0.10361990185431492,0.0049980253967123085,0.0,23.095720430083624,0.8794284648453163,0.057736261864963744,22.87364424143406,0.8701178506510148,0.8566327631868274
16,0.059547507054643865,0.03846509661525488,0.10298861839153149,0.004846864175856298,0.0,23.11433051911411,0.8794147395929753,0.057500772387874835,22.8877079439479,0.8700434158969399,0.8566327631868274
17,0.057902300638365156,0.03730694467868702,0.10147385133637322,0.003005851511441079,0.0,23.0732100152022,0.8792764362909936,0.05768442763299342,22.849718864390393,0.8699811795689413,0.8566327631868274
18,0.0582526662375456,0.03779453281773093,0.10129389387589914,0.0019935438773065898,0.0,23.048195504194855,0.8792515318125289,0.05777496283269481,22.82310214263714,0.8699957515230242,0.8566327631868274
19,0.05881801123420397,0.03814312888102399,0.10275222195519342,0.0012443792441411427,0.0,23.055329202816186,0.8793615793550251,0.057673755120362664,22.834446041789278,0.870100546356858,0.8566327631868274
20,0.05820393001223788,0.03779721840710184,0.10166155776859802,0.0007439957246080869,0.0,23.053755425459503,0.8792580741130753,0.05772679939323309,22.834231370332226,0.8699908011796459,0.8566327631868274
