epoch,train_loss,train_l1,train_ssim,train_ema,train_clip,val_masked_psnr,val_masked_ssim,val_masked_l1,val_full_psnr,val_full_ssim,val_reliability
1,0.10460040345788002,0.06417159317061305,0.16031462947527567,0.08365884299079578,0.0,19.107238570849102,0.7162539213895798,0.1170498423743993,19.168261120716732,0.7158854814867178,0.9666344324747721
2,0.08781868778169155,0.051947823725640774,0.13325155029694238,0.09220553531001012,0.0,19.34697941939036,0.7224323935806751,0.11375615396536887,19.4044988155365,0.7220366255690654,0.9666344324747721
3,0.08427642720441024,0.04892627475783229,0.13208209723234177,0.0893373287593325,0.0,19.589728385210037,0.7285272354880968,0.11049170970606308,19.643791913986206,0.7281045280396938,0.9666344324747721
4,0.0784752896676461,0.044901903718709946,0.12426910549402237,0.08719565439969301,0.0,19.816715220610302,0.734046128888925,0.10752841628467043,19.867309192816418,0.7336032831420501,0.9666344324747721
5,0.07645436624685924,0.04323379974812269,0.1241846630970637,0.08383633817235629,0.0,20.04198185602824,0.7393604802588621,0.10462433844804764,20.08924024303754,0.7388941248257955,0.9666344324747721
6,0.07492003620912631,0.04294119185457627,0.12198329468568166,0.07582184330870707,0.0,20.24914398789406,0.7441625570257505,0.10198437220727403,20.293188711007435,0.7436786827941736,0.9666344324747721
1,0.09793904653669876,0.0630087027395213,0.1331344015068478,0.08303463097983672,0.0,18.6429381654752,0.7991036141155571,0.10857500698392754,18.60163998761714,0.7907306390092862,0.8566327631868274
2,0.08733984168021032,0.055596342931191124,0.12211769046606841,0.0731996029017516,0.0,19.658709980794136,0.824887460825459,0.09436904777162122,19.594143753809643,0.8164063605251691,0.8566327631868274
3,0.080879526603737,0.05114762652895333,0.11816838678018546,0.06098222228939886,0.0,20.62095373671576,0.8421673533932262,0.08283196456286292,20.537139406267382,0.8335151396050359,0.8566327631868274
4,0.07716099704029383,0.048942590730241785,0.1150665158106957,0.05205102685700964,0.0,21.451427270245077,0.8536531487048067,0.07445059314567522,21.34728479701162,0.8448139555406886,0.8566327631868274
5,0.07478773248968301,0.04787065877498668,0.11202085422880856,0.04512902471110409,0.0,22.053166231572234,0.8605152127758556,0.06896499564118733,21.92505609120754,0.8515922975855947,0.8566327631868274
6,0.07293753190265026,0.046779340960913234,0.11123536766311269,0.03911116474342567,0.0,22.515660671208867,0.8654217850293545,0.06494254774309152,22.36279680871016,0.8564068619778614,0.8566327631868274
7,0.07123139206274057,0.04577498501281679,0.11063999305536718,0.03328408385960408,0.0,22.824007198510582,0.8688425709869688,0.06215534031095094,22.653960689014156,0.8597958549758457,0.8566327631868274
8,0.06843677262005246,0.04378169975071042,0.108598745531506,0.02935322996136951,0.0,23.005111738546006,0.8713157800649176,0.060306763720532126,22.82967722810657,0.8622441954960097,0.8566327631868274
9,0.0661680160527244,0.04201883514538223,0.10781487748946672,0.02586205024847094,0.0,23.092607820270867,0.8725418195819223,0.05943318418171627,22.916133975351094,0.8634508871874272,0.8566327631868274
10,0.06479302800639912,0.04139975643498294,0.10565174692942772,0.022629218072526984,0.0,23.165258136016643,0.8739556705714852,0.05862058199547379,22.98251068039446,0.8648344819119435,0.8566327631868274
11,0.06452722783073966,0.041432677400240925,0.10541514371648247,0.02011521331919932,0.0,23.19419501475151,0.8751945171924617,0.05814187972504177,23.012160326471392,0.8660437235769057,0.8566327631868274
12,0.06312937974745844,0.040371932112324385,0.10480010067975079,0.017974271553993962,0.0,23.20449095846012,0.8760820177217193,0.05787728113794564,23.02495532004249,0.8668807737085203,0.8566327631868274
13,0.06204293143969995,0.03978789087246965,0.10314054327246583,0.01626931712675242,0.0,23.209607042224203,0.8768146298579033,0.057661953166324574,23.03144596428271,0.8675656669976696,0.8566327631868274
14,0.061198422570287445,0.039246239963872935,0.1027161861643379,0.014089448092919257,0.0,23.260168012404282,0.8779261546419156,0.05706637133134911,23.07834922083166,0.8686434172636626,0.8566327631868274
15,0.06104233573524304,0.03911688490368334,0.10374345897156516,0.011767589935549983,0.0,23.276844681493493,0.8785546082534538,0.056789812588731184,23.091967967961796,0.8692464761386643,0.8566327631868274
16,0.06047579487440763,0.038785355935954016,0.1029876724437431,0.010929039995657442,0.0,23.276368576959268,0.878969108032075,0.05664005864485605,23.089972338139617,0.869642932288694,0.8566327631868274
17,0.058731616049269096,0.03754308897955918,0.1015270322929194,0.008831205570863353,0.0,23.27331952227662,0.8793397091871855,0.05651447287951874,23.085814318120086,0.8699990467519949,0.8566327631868274
18,0.05901862016338625,0.03796712541377839,0.10128308630283968,0.007948769891726565,0.0,23.260499827909154,0.8795726579546139,0.05647890818681543,23.071575758472974,0.8702231385060494,0.8566327631868274
19,0.05959120643451626,0.03838188472537347,0.10278157540309577,0.006530059227018536,0.0,23.247027542417413,0.879710413367543,0.05648356884569917,23.059542674891997,0.8703486611511534,0.8566327631868274
20,0.058925491792184335,0.038055073688335626,0.10168477892875671,0.005334616158686486,0.0,23.23251189932918,0.8797360319175468,0.05653174089526893,23.046184388217547,0.8703652683472791,0.8566327631868274
